asset_id,folder,filename,type,status,target_size,description
MM-00254,Art/Characters/Workers/Loggers,worker_logger_lv02_walk_02.png,PNG,planned,512x512,character animation frame
MM-00255,Art/Characters/Workers/Loggers,worker_logger_lv02_walk_03.png,PNG,planned,512x512,character animation frame
MM-00256,Art/Characters/Workers/Loggers,worker_logger_lv02_walk_04.png,PNG,planned,512x512,character animation frame
MM-00257,Art/Characters/Workers/Loggers,worker_logger_lv02_walk_05.png,PNG,planned,512x512,character animation frame
MM-00258,Art/Characters/Workers/Loggers,worker_logger_lv02_walk_06.png,PNG,planned,512x512,character animation frame
MM-00259,Art/Characters/Workers/Loggers,worker_logger_lv02_walk_07.png,PNG,planned,512x512,character animation frame
MM-00260,Art/Characters/Workers/Loggers,worker_logger_lv02_walk_08.png,PNG,planned,512x512,character animation frame
MM-00261,Art/Characters/Workers/Loggers,worker_logger_lv02_walk_09.png,PNG,planned,512x512,character animation frame
MM-00262,Art/Characters/Workers/Loggers,worker_logger_lv02_walk_10.png,PNG,planned,512x512,character animation frame
MM-00263,Art/Characters/Workers/Loggers,worker_logger_lv02_walk_11.png,PNG,planned,512x512,character animation frame
MM-00264,Art/Characters/Workers/Loggers,worker_logger_lv02_walk_12.png,PNG,planned,512x512,character animation frame
MM-00265,Art/Characters/Workers/Loggers,worker_logger_lv02_work_01.png,PNG,planned,512x512,character animation frame
MM-00266,Art/Characters/Workers/Loggers,worker_logger_lv02_work_02.png,PNG,planned,512x512,character animation frame
MM-00267,Art/Characters/Workers/Loggers,worker_logger_lv02_work_03.png,PNG,planned,512x512,character animation frame
MM-00268,Art/Characters/Workers/Loggers,worker_logger_lv02_work_04.png,PNG,planned,512x512,character animation frame
MM-00269,Art/Characters/Workers/Loggers,worker_logger_lv02_work_05.png,PNG,planned,512x512,character animation frame
MM-00270,Art/Characters/Workers/Loggers,worker_logger_lv02_work_06.png,PNG,planned,512x512,character animation frame
MM-00271,Art/Characters/Workers/Loggers,worker_logger_lv02_work_07.png,PNG,planned,512x512,character animation frame
MM-00272,Art/Characters/Workers/Loggers,worker_logger_lv02_work_08.png,PNG,planned,512x512,character animation frame
MM-00273,Art/Characters/Workers/Loggers,worker_logger_lv02_work_09.png,PNG,planned,512x512,character animation frame
MM-00274,Art/Characters/Workers/Loggers,worker_logger_lv02_work_10.png,PNG,planned,512x512,character animation frame
MM-00275,Art/Characters/Workers/Loggers,worker_logger_lv02_work_11.png,PNG,planned,512x512,character animation frame
MM-00276,Art/Characters/Workers/Loggers,worker_logger_lv02_work_12.png,PNG,planned,512x512,character animation frame
MM-00277,Art/Characters/Workers/Loggers,worker_logger_lv02_carry_01.png,PNG,planned,512x512,character animation frame
MM-00278,Art/Characters/Workers/Loggers,worker_logger_lv02_carry_02.png,PNG,planned,512x512,character animation frame
MM-00279,Art/Characters/Workers/Loggers,worker_logger_lv02_carry_03.png,PNG,planned,512x512,character animation frame
MM-00280,Art/Characters/Workers/Loggers,worker_logger_lv02_carry_04.png,PNG,planned,512x512,character animation frame
MM-00281,Art/Characters/Workers/Loggers,worker_logger_lv02_carry_05.png,PNG,planned,512x512,character animation frame
MM-00282,Art/Characters/Workers/Loggers,worker_logger_lv02_carry_06.png,PNG,planned,512x512,character animation frame
MM-00283,Art/Characters/Workers/Loggers,worker_logger_lv02_carry_07.png,PNG,planned,512x512,character animation frame
MM-00284,Art/Characters/Workers/Loggers,worker_logger_lv02_carry_08.png,PNG,planned,512x512,character animation frame
MM-00285,Art/Characters/Workers/Loggers,worker_logger_lv02_carry_09.png,PNG,planned,512x512,character animation frame
MM-00286,Art/Characters/Workers/Loggers,worker_logger_lv02_carry_10.png,PNG,planned,512x512,character animation frame
MM-00287,Art/Characters/Workers/Loggers,worker_logger_lv02_carry_11.png,PNG,planned,512x512,character animation frame
MM-00288,Art/Characters/Workers/Loggers,worker_logger_lv02_carry_12.png,PNG,planned,512x512,character animation frame
MM-00289,Art/Characters/Workers/Loggers,worker_logger_lv03_idle_01.png,PNG,planned,512x512,character animation frame
MM-00290,Art/Characters/Workers/Loggers,worker_logger_lv03_idle_02.png,PNG,planned,512x512,character animation frame
MM-00291,Art/Characters/Workers/Loggers,worker_logger_lv03_idle_03.png,PNG,planned,512x512,character animation frame
MM-00292,Art/Characters/Workers/Loggers,worker_logger_lv03_idle_04.png,PNG,planned,512x512,character animation frame
MM-00293,Art/Characters/Workers/Loggers,worker_logger_lv03_idle_05.png,PNG,planned,512x512,character animation frame
MM-00294,Art/Characters/Workers/Loggers,worker_logger_lv03_idle_06.png,PNG,planned,512x512,character animation frame
MM-00295,Art/Characters/Workers/Loggers,worker_logger_lv03_idle_07.png,PNG,planned,512x512,character animation frame
MM-00296,Art/Characters/Workers/Loggers,worker_logger_lv03_idle_08.png,PNG,planned,512x512,character animation frame
MM-00297,Art/Characters/Workers/Loggers,worker_logger_lv03_idle_09.png,PNG,planned,512x512,character animation frame
MM-00298,Art/Characters/Workers/Loggers,worker_logger_lv03_idle_10.png,PNG,planned,512x512,character animation frame
MM-00299,Art/Characters/Workers/Loggers,worker_logger_lv03_idle_11.png,PNG,planned,512x512,character animation frame
MM-00300,Art/Characters/Workers/Loggers,worker_logger_lv03_idle_12.png,PNG,planned,512x512,character animation frame
MM-00301,Art/Characters/Workers/Loggers,worker_logger_lv03_walk_01.png,PNG,planned,512x512,character animation frame
MM-00302,Art/Characters/Workers/Loggers,worker_logger_lv03_walk_02.png,PNG,planned,512x512,character animation frame
MM-00303,Art/Characters/Workers/Loggers,worker_logger_lv03_walk_03.png,PNG,planned,512x512,character animation frame
MM-00304,Art/Characters/Workers/Loggers,worker_logger_lv03_walk_04.png,PNG,planned,512x512,character animation frame
MM-00305,Art/Characters/Workers/Loggers,worker_logger_lv03_walk_05.png,PNG,planned,512x512,character animation frame
MM-00306,Art/Characters/Workers/Loggers,worker_logger_lv03_walk_06.png,PNG,planned,512x512,character animation frame
MM-00307,Art/Characters/Workers/Loggers,worker_logger_lv03_walk_07.png,PNG,planned,512x512,character animation frame
MM-00308,Art/Characters/Workers/Loggers,worker_logger_lv03_walk_08.png,PNG,planned,512x512,character animation frame
MM-00309,Art/Characters/Workers/Loggers,worker_logger_lv03_walk_09.png,PNG,planned,512x512,character animation frame
MM-00310,Art/Characters/Workers/Loggers,worker_logger_lv03_walk_10.png,PNG,planned,512x512,character animation frame
MM-00311,Art/Characters/Workers/Loggers,worker_logger_lv03_walk_11.png,PNG,planned,512x512,character animation frame
MM-00312,Art/Characters/Workers/Loggers,worker_logger_lv03_walk_12.png,PNG,planned,512x512,character animation frame
MM-00313,Art/Characters/Workers/Loggers,worker_logger_lv03_work_01.png,PNG,planned,512x512,character animation frame
MM-00314,Art/Characters/Workers/Loggers,worker_logger_lv03_work_02.png,PNG,planned,512x512,character animation frame
MM-00315,Art/Characters/Workers/Loggers,worker_logger_lv03_work_03.png,PNG,planned,512x512,character animation frame
MM-00316,Art/Characters/Workers/Loggers,worker_logger_lv03_work_04.png,PNG,planned,512x512,character animation frame
MM-00317,Art/Characters/Workers/Loggers,worker_logger_lv03_work_05.png,PNG,planned,512x512,character animation frame
MM-00318,Art/Characters/Workers/Loggers,worker_logger_lv03_work_06.png,PNG,planned,512x512,character animation frame
MM-00319,Art/Characters/Workers/Loggers,worker_logger_lv03_work_07.png,PNG,planned,512x512,character animation frame
MM-00320,Art/Characters/Workers/Loggers,worker_logger_lv03_work_08.png,PNG,planned,512x512,character animation frame
MM-00321,Art/Characters/Workers/Loggers,worker_logger_lv03_work_09.png,PNG,planned,512x512,character animation frame
MM-00322,Art/Characters/Workers/Loggers,worker_logger_lv03_work_10.png,PNG,planned,512x512,character animation frame
MM-00323,Art/Characters/Workers/Loggers,worker_logger_lv03_work_11.png,PNG,planned,512x512,character animation frame
MM-00324,Art/Characters/Workers/Loggers,worker_logger_lv03_work_12.png,PNG,planned,512x512,character animation frame
MM-00325,Art/Characters/Workers/Loggers,worker_logger_lv03_carry_01.png,PNG,planned,512x512,character animation frame
MM-00326,Art/Characters/Workers/Loggers,worker_logger_lv03_carry_02.png,PNG,planned,512x512,character animation frame
MM-00327,Art/Characters/Workers/Loggers,worker_logger_lv03_carry_03.png,PNG,planned,512x512,character animation frame
MM-00328,Art/Characters/Workers/Loggers,worker_logger_lv03_carry_04.png,PNG,planned,512x512,character animation frame
MM-00329,Art/Characters/Workers/Loggers,worker_logger_lv03_carry_05.png,PNG,planned,512x512,character animation frame
MM-00330,Art/Characters/Workers/Loggers,worker_logger_lv03_carry_06.png,PNG,planned,512x512,character animation frame
MM-00331,Art/Characters/Workers/Loggers,worker_logger_lv03_carry_07.png,PNG,planned,512x512,character animation frame
MM-00332,Art/Characters/Workers/Loggers,worker_logger_lv03_carry_08.png,PNG,planned,512x512,character animation frame
MM-00333,Art/Characters/Workers/Loggers,worker_logger_lv03_carry_09.png,PNG,planned,512x512,character animation frame
MM-00334,Art/Characters/Workers/Loggers,worker_logger_lv03_carry_10.png,PNG,planned,512x512,character animation frame
MM-00335,Art/Characters/Workers/Loggers,worker_logger_lv03_carry_11.png,PNG,planned,512x512,character animation frame
MM-00336,Art/Characters/Workers/Loggers,worker_logger_lv03_carry_12.png,PNG,planned,512x512,character animation frame
MM-00337,Art/Characters/Workers/Loggers,worker_logger_lv04_idle_01.png,PNG,planned,512x512,character animation frame
MM-00338,Art/Characters/Workers/Loggers,worker_logger_lv04_idle_02.png,PNG,planned,512x512,character animation frame
MM-00339,Art/Characters/Workers/Loggers,worker_logger_lv04_idle_03.png,PNG,planned,512x512,character animation frame
MM-00340,Art/Characters/Workers/Loggers,worker_logger_lv04_idle_04.png,PNG,planned,512x512,character animation frame
MM-00341,Art/Characters/Workers/Loggers,worker_logger_lv04_idle_05.png,PNG,planned,512x512,character animation frame
MM-00342,Art/Characters/Workers/Loggers,worker_logger_lv04_idle_06.png,PNG,planned,512x512,character animation frame
MM-00343,Art/Characters/Workers/Loggers,worker_logger_lv04_idle_07.png,PNG,planned,512x512,character animation frame
MM-00344,Art/Characters/Workers/Loggers,worker_logger_lv04_idle_08.png,PNG,planned,512x512,character animation frame
MM-00345,Art/Characters/Workers/Loggers,worker_logger_lv04_idle_09.png,PNG,planned,512x512,character animation frame
MM-00346,Art/Characters/Workers/Loggers,worker_logger_lv04_idle_10.png,PNG,planned,512x512,character animation frame
MM-00347,Art/Characters/Workers/Loggers,worker_logger_lv04_idle_11.png,PNG,planned,512x512,character animation frame
MM-00348,Art/Characters/Workers/Loggers,worker_logger_lv04_idle_12.png,PNG,planned,512x512,character animation frame
MM-00349,Art/Characters/Workers/Loggers,worker_logger_lv04_walk_01.png,PNG,planned,512x512,character animation frame
MM-00350,Art/Characters/Workers/Loggers,worker_logger_lv04_walk_02.png,PNG,planned,512x512,character animation frame
MM-00351,Art/Characters/Workers/Loggers,worker_logger_lv04_walk_03.png,PNG,planned,512x512,character animation frame
MM-00352,Art/Characters/Workers/Loggers,worker_logger_lv04_walk_04.png,PNG,planned,512x512,character animation frame
MM-00353,Art/Characters/Workers/Loggers,worker_logger_lv04_walk_05.png,PNG,planned,512x512,character animation frame
MM-00354,Art/Characters/Workers/Loggers,worker_logger_lv04_walk_06.png,PNG,planned,512x512,character animation frame
MM-00355,Art/Characters/Workers/Loggers,worker_logger_lv04_walk_07.png,PNG,planned,512x512,character animation frame
MM-00356,Art/Characters/Workers/Loggers,worker_logger_lv04_walk_08.png,PNG,planned,512x512,character animation frame
MM-00357,Art/Characters/Workers/Loggers,worker_logger_lv04_walk_09.png,PNG,planned,512x512,character animation frame
MM-00358,Art/Characters/Workers/Loggers,worker_logger_lv04_walk_10.png,PNG,planned,512x512,character animation frame
MM-00359,Art/Characters/Workers/Loggers,worker_logger_lv04_walk_11.png,PNG,planned,512x512,character animation frame
MM-00360,Art/Characters/Workers/Loggers,worker_logger_lv04_walk_12.png,PNG,planned,512x512,character animation frame
MM-00361,Art/Characters/Workers/Loggers,worker_logger_lv04_work_01.png,PNG,planned,512x512,character animation frame
MM-00362,Art/Characters/Workers/Loggers,worker_logger_lv04_work_02.png,PNG,planned,512x512,character animation frame
MM-00363,Art/Characters/Workers/Loggers,worker_logger_lv04_work_03.png,PNG,planned,512x512,character animation frame
MM-00364,Art/Characters/Workers/Loggers,worker_logger_lv04_work_04.png,PNG,planned,512x512,character animation frame
MM-00365,Art/Characters/Workers/Loggers,worker_logger_lv04_work_05.png,PNG,planned,512x512,character animation frame
MM-00366,Art/Characters/Workers/Loggers,worker_logger_lv04_work_06.png,PNG,planned,512x512,character animation frame
MM-00367,Art/Characters/Workers/Loggers,worker_logger_lv04_work_07.png,PNG,planned,512x512,character animation frame
MM-00368,Art/Characters/Workers/Loggers,worker_logger_lv04_work_08.png,PNG,planned,512x512,character animation frame
MM-00369,Art/Characters/Workers/Loggers,worker_logger_lv04_work_09.png,PNG,planned,512x512,character animation frame
MM-00370,Art/Characters/Workers/Loggers,worker_logger_lv04_work_10.png,PNG,planned,512x512,character animation frame
MM-00371,Art/Characters/Workers/Loggers,worker_logger_lv04_work_11.png,PNG,planned,512x512,character animation frame
MM-00372,Art/Characters/Workers/Loggers,worker_logger_lv04_work_12.png,PNG,planned,512x512,character animation frame
MM-00373,Art/Characters/Workers/Loggers,worker_logger_lv04_carry_01.png,PNG,planned,512x512,character animation frame
MM-00374,Art/Characters/Workers/Loggers,worker_logger_lv04_carry_02.png,PNG,planned,512x512,character animation frame
MM-00375,Art/Characters/Workers/Loggers,worker_logger_lv04_carry_03.png,PNG,planned,512x512,character animation frame
MM-00376,Art/Characters/Workers/Loggers,worker_logger_lv04_carry_04.png,PNG,planned,512x512,character animation frame
MM-00377,Art/Characters/Workers/Loggers,worker_logger_lv04_carry_05.png,PNG,planned,512x512,character animation frame
MM-00378,Art/Characters/Workers/Loggers,worker_logger_lv04_carry_06.png,PNG,planned,512x512,character animation frame
MM-00379,Art/Characters/Workers/Loggers,worker_logger_lv04_carry_07.png,PNG,planned,512x512,character animation frame
MM-00380,Art/Characters/Workers/Loggers,worker_logger_lv04_carry_08.png,PNG,planned,512x512,character animation frame
MM-00381,Art/Characters/Workers/Loggers,worker_logger_lv04_carry_09.png,PNG,planned,512x512,character animation frame
MM-00382,Art/Characters/Workers/Loggers,worker_logger_lv04_carry_10.png,PNG,planned,512x512,character animation frame
MM-00383,Art/Characters/Workers/Loggers,worker_logger_lv04_carry_11.png,PNG,planned,512x512,character animation frame
MM-00384,Art/Characters/Workers/Loggers,worker_logger_lv04_carry_12.png,PNG,planned,512x512,character animation frame
MM-00385,Art/Characters/Workers/Carriers,worker_carrier_lv01_idle_01.png,PNG,planned,512x512,character animation frame
MM-00386,Art/Characters/Workers/Carriers,worker_carrier_lv01_idle_02.png,PNG,planned,512x512,character animation frame
MM-00387,Art/Characters/Workers/Carriers,worker_carrier_lv01_idle_03.png,PNG,planned,512x512,character animation frame
